time,close,high,low,open,volumefrom,volumeto
2023-03-04 16:00:00,22334.31,22344.81,22303.17,22324.08,364.48,8137356.99
2023-03-04 17:00:00,22317.08,22340.44,22315.71,22334.31,278.72,6221783.54
2023-03-04 18:00:00,22328.39,22334.88,22270.71,22317.08,454.57,10139931.3
2023-03-04 19:00:00,22255.67,22332.16,22245.35,22328.39,577.83,12874950.06
2023-03-04 20:00:00,22255.18,22270.79,22198.72,22255.67,825.38,18350410.22
2023-03-04 21:00:00,22219.58,22259.0,22179.49,22255.18,1001.86,22263727.15
2023-03-04 22:00:00,22311.46,22356.58,22214.95,22219.58,950.55,21202449.29
2023-03-04 23:00:00,22351.08,22352.28,22302.56,22311.46,476.12,10632637.83
2023-03-05 00:00:00,22384.27,22389.19,22325.18,22351.08,630.16,14085720.25
2023-03-05 01:00:00,22583.88,22632.51,22359.31,22384.27,3154.18,71134046.99
2023-03-05 02:00:00,22369.35,22608.54,22240.41,22583.88,2414.58,54067633.06
2023-03-05 03:00:00,22395.92,22438.25,22369.19,22369.35,998.86,22385981.71
2023-03-05 04:00:00,22452.81,22469.18,22389.23,22395.92,976.53,21916034.19
2023-03-05 05:00:00,22427.35,22453.27,22409.07,22452.81,404.1,9062741.18
2023-03-05 06:00:00,22425.4,22429.76,22412.08,22427.35,328.5,7364533.87
2023-03-05 07:00:00,22383.44,22426.6,22377.7,22425.4,531.88,11911615.85
2023-03-05 08:00:00,22347.2,22403.28,22340.65,22383.44,508.84,11382140.69
2023-03-05 09:00:00,22376.81,22399.88,22332.39,22347.2,643.25,14391469.64
2023-03-05 10:00:00,22419.52,22448.14,22373.72,22376.81,650.47,14579094.6
2023-03-05 11:00:00,22402.9,22427.48,22393.81,22419.52,346.1,7755864.76
2023-03-05 12:00:00,22428.99,22437.73,22399.91,22402.9,377.26,8456041.05
2023-03-05 13:00:00,22472.3,22489.33,22428.82,22428.99,955.3,21458342.18
