time,close,high,low,open,volumefrom,volumeto,coin_name,coin_symbol,market_cap,volume
2022-03-17 23:00:00,40956.79,41020.74,40921.48,41009.55,704.21,28850339.07,Bitcoin,BTC,1181617278718.7854,28849634.86
2022-03-18 22:00:00,41729.26,41860.68,41679.86,41826.66,653.48,27282439.01,Bitcoin,BTC,1138475990882.4326,27281785.53
2022-03-18 23:00:00,41790.97,41895.85,41722.85,41729.26,507.2,21213495.63,Bitcoin,BTC,886532559468.461,21212988.43
2022-03-19 22:00:00,41927.34,42171.49,41761.35,42154.73,1429.4,59877730.14,Bitcoin,BTC,2510513950008.0273,59876300.74
2022-03-19 23:00:00,42235.02,42287.55,41924.49,41927.34,841.87,35492623.83,Bitcoin,BTC,1499031677312.5264,35491781.96
2022-03-20 22:00:00,41389.96,41408.12,41156.77,41355.61,659.83,27232378.8,Bitcoin,BTC,1127147069236.848,27231718.970000003
2022-03-20 23:00:00,41243.16,41455.96,41198.13,41389.96,486.73,20109660.36,Bitcoin,BTC,829385939773.1377,20109173.63
2022-03-21 22:00:00,41179.36,41382.72,41174.15,41310.82,811.27,33460727.18,Bitcoin,BTC,1377891330407.005,33459915.91
2022-03-21 23:00:00,41043.9,41179.68,40976.0,41179.36,602.49,24742114.55,Bitcoin,BTC,1015512875378.7451,24741512.060000002
2022-03-22 22:00:00,42537.72,42851.87,42493.14,42837.08,825.37,35176223.31,Bitcoin,BTC,1496316337818.2534,35175397.940000005
2022-03-22 23:00:00,42380.11,42546.95,42306.49,42537.72,762.43,32324126.94,Bitcoin,BTC,1369900055371.1636,32323364.51
2022-03-23 22:00:00,42513.16,42572.33,42364.66,42411.98,584.11,24810977.18,Bitcoin,BTC,1054793042609.6888,24810393.07
2022-03-23 23:00:00,42904.1,43021.74,42423.89,42513.16,1841.25,78783212.24,Bitcoin,BTC,3380122816266.1836,78781370.99
2022-03-24 22:00:00,43977.12,44120.81,43939.68,44052.6,689.61,30357590.49,Bitcoin,BTC,1335039399889.5889,30356900.88
2022-03-24 23:00:00,44006.77,44019.71,43898.3,43977.12,668.39,29384401.67,Bitcoin,BTC,1293112605879.306,29383733.28
2022-03-25 22:00:00,44315.83,44554.99,44286.59,44553.26,586.34,26025863.94,Bitcoin,BTC,1153357761968.1704,26025277.6
2022-03-25 23:00:00,44331.36,44403.13,44259.34,44315.83,394.0,17466088.37,Bitcoin,BTC,774295451322.2832,17465694.37
2022-03-26 22:00:00,44397.69,44539.44,44393.2,44467.45,541.76,24093531.16,Bitcoin,BTC,1069697127447.0205,24092989.4
2022-03-26 23:00:00,44542.31,44587.81,44388.8,44397.69,403.54,17954457.51,Bitcoin,BTC,799733012292.2482,17954053.970000003
2022-03-27 22:00:00,46622.94,46896.6,46371.09,46559.99,2957.57,138040651.42,Bitcoin,BTC,6435861008715.574,138037693.85
2022-03-27 23:00:00,46842.14,46878.22,46567.14,46622.94,1181.47,55197309.85,Bitcoin,BTC,2585560115617.079,55196128.38
2022-03-28 22:00:00,47555.24,47768.9,47518.94,47645.75,905.32,43143669.86,Bitcoin,BTC,2051707574673.0662,43142764.54
2022-03-28 23:00:00,47128.71,47608.04,46908.31,47555.24,1964.31,92747227.76,Bitcoin,BTC,4371057200404.9897,92745263.45
2022-03-29 22:00:00,47361.31,47392.43,47018.87,47301.28,1122.65,53020942.76,Bitcoin,BTC,2511141306548.615,53019820.11
2022-03-29 23:00:00,47445.3,47511.95,47326.85,47361.31,588.45,27909327.58,Bitcoin,BTC,1324166419831.374,27908739.13
2022-03-30 22:00:00,47085.02,47085.02,46871.73,46992.59,674.3,31676977.36,Bitcoin,BTC,1491511112535.147,31676303.06
2022-03-30 23:00:00,47056.41,47186.53,47024.58,47085.02,578.63,27272617.51,Bitcoin,BTC,1283351471323.7393,27272038.880000003
2022-03-31 22:00:00,45826.34,45840.5,45681.24,45785.49,758.5,34721572.81,Bitcoin,BTC,1591162600925.8154,34720814.31
2022-03-31 23:00:00,45522.65,45826.34,45220.41,45826.34,1480.95,67385358.29,Bitcoin,BTC,3067560080560.269,67383877.34
2022-04-01 22:00:00,46383.63,46414.77,46187.6,46324.54,708.82,32843248.66,Bitcoin,BTC,1523389093843.4358,32842539.84
2022-04-01 23:00:00,46299.75,46384.01,46147.48,46383.63,449.04,20765395.93,Bitcoin,BTC,961432640210.0175,20764946.89
2022-04-02 22:00:00,46129.88,46344.76,46057.27,46252.29,343.1,15847864.72,Bitcoin,BTC,731060097789.8336,15847521.620000001
2022-04-02 23:00:00,45822.28,46153.29,45795.92,46129.88,602.68,27690690.75,Bitcoin,BTC,1268850584939.91,27690088.07
2022-04-03 22:00:00,46706.77,47432.6,46637.24,46912.52,3855.68,181573368.44,Bitcoin,BTC,8480705557852.338,181569512.76
2022-04-03 23:00:00,46414.26,46715.51,46279.98,46706.77,1529.02,71082087.94,Bitcoin,BTC,3299222510990.0244,71080558.92
2022-04-04 22:00:00,46708.91,46856.96,46389.11,46479.18,1396.42,65114065.28,Bitcoin,BTC,3041407014897.645,65112668.86
2022-04-04 23:00:00,46609.36,46893.71,46545.91,46708.91,1562.37,72941310.54,Bitcoin,BTC,3399747801830.655,72939748.17
2022-04-05 22:00:00,45855.44,46049.88,45794.21,45956.63,791.1,36326141.82,Bitcoin,BTC,1665751216658.501,36325350.72
2022-04-05 23:00:00,45501.58,45888.6,45382.83,45855.44,1322.97,60370674.04,Bitcoin,BTC,2746961054484.9834,60369351.07
2022-04-06 22:00:00,43517.44,43868.51,43498.97,43857.46,725.41,31690306.22,Bitcoin,BTC,1379080999510.4768,31689580.81
2022-04-06 23:00:00,43177.78,43612.0,43129.76,43517.44,1594.03,69066577.01,Bitcoin,BTC,2982141467490.838,69064982.98
2022-04-07 22:00:00,43634.51,43641.34,43479.71,43526.81,397.31,17305395.54,Bitcoin,BTC,755112454744.0854,17304998.23
2022-04-07 23:00:00,43466.21,43747.36,43430.61,43634.51,485.2,21151594.68,Bitcoin,BTC,919379656195.7628,21151109.48
2022-04-08 22:00:00,42316.09,42666.26,42270.96,42570.8,1168.81,49558126.22,Bitcoin,BTC,2097106129356.8796,49556957.41
2022-04-08 23:00:00,42273.38,42361.44,42123.42,42316.09,1068.31,45101381.88,Bitcoin,BTC,1906587854738.3545,45100313.57
2022-04-09 22:00:00,42557.28,42649.49,42525.11,42577.7,301.9,12855452.34,Bitcoin,BTC,547093084760.03516,12855150.44
2022-04-09 23:00:00,42768.61,42813.04,42501.96,42557.28,654.85,27957116.63,Bitcoin,BTC,1195687017872.9844,27956461.779999997
2022-04-10 22:00:00,42146.53,42738.77,41921.59,42715.89,2853.28,120463122.6,Bitcoin,BTC,5077102610554.577,120460269.32
2022-04-10 23:00:00,42153.77,42407.66,42005.49,42146.53,1145.34,48388900.4,Bitcoin,BTC,2039774578014.5078,48387755.059999995
2022-04-11 22:00:00,39765.84,39989.5,39229.4,39414.27,1912.17,75821421.82,Bitcoin,BTC,3015102528666.6284,75819509.64999999
2022-04-11 23:00:00,39536.71,39847.32,39401.84,39765.84,1104.65,43723069.54,Bitcoin,BTC,1728666320712.8132,43721964.89
2022-04-12 22:00:00,39845.77,39914.82,39580.59,39711.5,948.32,37670694.08,Bitcoin,BTC,1501017812052.0415,37669745.76
2022-04-12 23:00:00,40086.66,40252.56,39833.81,39845.77,1278.64,51253772.76,Bitcoin,BTC,2054592562347.3816,51252494.12
2022-04-13 22:00:00,41290.49,41383.38,41167.43,41225.4,708.91,29256756.92,Bitcoin,BTC,1208025829037.691,29256048.01
2022-04-13 23:00:00,41150.33,41337.77,41088.82,41290.49,673.42,27728507.34,Bitcoin,BTC,1141037227448.4224,27727833.919999998
2022-04-14 22:00:00,39849.31,40022.74,39816.44,39979.06,467.44,18664724.21,Bitcoin,BTC,743776381108.795,18664256.77
2022-04-14 23:00:00,39951.63,39956.22,39834.75,39849.31,301.17,12017098.53,Bitcoin,BTC,480102674144.1038,12016797.36
2022-04-15 22:00:00,40475.73,40513.26,40359.85,40435.43,353.7,14303311.52,Bitcoin,BTC,578936975189.4097,14302957.82
2022-04-15 23:00:00,40563.69,40607.2,40422.09,40475.73,433.73,17579298.04,Bitcoin,BTC,713081196112.1676,17578864.31
2022-04-16 22:00:00,40422.77,40694.81,40407.31,40506.1,535.74,21731314.21,Bitcoin,BTC,878439916108.5616,21730778.470000003
2022-04-16 23:00:00,40392.55,40514.07,40384.5,40422.77,244.0,9866767.7,Bitcoin,BTC,398543907660.635,9866523.7
2022-04-17 22:00:00,40008.27,40343.45,39955.34,40217.06,968.99,38921688.17,Bitcoin,BTC,1557189409161.1658,38920719.18
2022-04-17 23:00:00,39688.16,40009.39,39563.9,40008.27,1791.44,71192606.22,Bitcoin,BTC,2825503546476.3555,71190814.78
2022-04-18 22:00:00,40928.37,40934.52,40727.86,40812.96,575.1,23483102.02,Bitcoin,BTC,961125088222.3075,23482526.919999998
2022-04-18 23:00:00,40811.03,40977.89,40739.88,40928.37,570.96,23321705.8,Bitcoin,BTC,951782835054.974,23321134.84
2022-04-19 22:00:00,41403.28,41472.84,41281.08,41323.59,431.95,17879032.21,Bitcoin,BTC,740250576719.6488,17878600.26
2022-04-19 23:00:00,41504.44,41543.02,41403.2,41403.28,389.01,16136320.23,Bitcoin,BTC,669728934806.8213,16135931.22
2022-04-20 22:00:00,41491.47,41631.9,41460.92,41520.67,626.88,26036235.34,Bitcoin,BTC,1080281677522.5498,26035608.46
2022-04-20 23:00:00,41375.35,41501.42,41309.02,41491.47,662.09,27410831.03,Bitcoin,BTC,1134132727657.1106,27410168.94
2022-04-21 22:00:00,40431.39,40810.4,39864.73,40740.68,3103.1,124970768.11,Bitcoin,BTC,5052741864054.973,124967665.01
2022-04-21 23:00:00,40490.97,40560.63,40339.08,40431.39,879.45,35569840.62,Bitcoin,BTC,1440257349449.2014,35568961.169999994
2022-04-22 22:00:00,39720.26,39747.28,39450.95,39628.62,951.83,37722347.35,Bitcoin,BTC,1498341444552.311,37721395.52
2022-04-22 23:00:00,39716.04,39823.5,39671.17,39720.26,455.35,18095988.64,Bitcoin,BTC,718701008665.7856,18095533.29
2022-04-23 22:00:00,39823.94,39943.82,39799.53,39911.03,429.7,17138476.02,Bitcoin,BTC,682521640711.9188,17138046.32
2022-04-23 23:00:00,39445.97,39835.2,39353.46,39823.94,1303.91,51644870.86,Bitcoin,BTC,2037182026597.4343,51643566.95
2022-04-24 22:00:00,39567.02,39780.89,39546.19,39653.35,390.69,15502716.2,Bitcoin,BTC,613396281939.7239,15502325.51
2022-04-24 23:00:00,39466.26,39587.71,39447.3,39567.02,417.57,16501472.68,Bitcoin,BTC,651251411171.7769,16501055.11
2022-04-25 22:00:00,40357.24,40590.8,40150.3,40238.98,1310.45,52897079.3,Bitcoin,BTC,2134780124609.1318,52895768.849999994
2022-04-25 23:00:00,40437.52,40575.17,40259.26,40357.24,713.8,28873155.39,Bitcoin,BTC,1167558798546.2327,28872441.59
2022-04-26 22:00:00,38205.94,38451.78,38188.16,38334.35,937.78,35954384.1,Bitcoin,BTC,1373671041661.5542,35953446.32
2022-04-26 23:00:00,38117.39,38275.47,37726.59,38205.94,1626.82,61835776.23,Bitcoin,BTC,2357018398511.6396,61834149.41
2022-04-27 22:00:00,39089.16,39284.97,39033.71,39237.16,747.91,29290828.07,Bitcoin,BTC,1144953864960.7214,29290080.16
2022-04-27 23:00:00,39252.04,39292.91,39072.21,39089.16,567.5,22244347.19,Bitcoin,BTC,873136005675.7677,22243779.69
2022-04-28 22:00:00,39795.33,39873.34,39624.23,39844.77,766.42,30454264.62,Bitcoin,BTC,1211937510460.2246,30453498.2
2022-04-28 23:00:00,39749.75,39847.03,39676.7,39795.33,386.68,15375089.18,Bitcoin,BTC,611155951132.705,15374702.5
2022-04-29 22:00:00,38612.13,38631.45,38439.25,38563.6,364.72,14062040.71,Bitcoin,BTC,542965343959.8123,14061675.99
2022-04-29 23:00:00,38594.22,38662.58,38563.73,38612.13,423.48,16353641.14,Bitcoin,BTC,631156023958.2108,16353217.66
2022-04-30 22:00:00,38263.64,38381.16,38187.62,38324.27,613.52,23489342.77,Bitcoin,BTC,898787755587.8828,23488729.25
2022-04-30 23:00:00,37650.13,38286.75,37607.77,38263.64,2765.55,104556469.7,Bitcoin,BTC,3936564676546.061,104553704.15
2022-05-01 22:00:00,38310.02,38575.2,38105.03,38344.96,1129.29,43299597.82,Bitcoin,BTC,1658808458476.1562,43298468.53
2022-05-01 23:00:00,38480.53,38634.98,38253.69,38310.02,1271.16,48910310.75,Bitcoin,BTC,1882094680124.6975,48909039.59
2022-05-02 22:00:00,38582.61,38889.98,38566.48,38639.64,1430.69,55345526.34,Bitcoin,BTC,2135374858020.9475,55344095.650000006
2022-05-02 23:00:00,38513.01,38733.33,38462.4,38582.61,858.36,33128347.34,Bitcoin,BTC,1275872372388.8936,33127488.98
2022-05-03 22:00:00,37726.95,37867.32,37722.47,37788.01,692.79,26185004.97,Bitcoin,BTC,987880373252.9414,26184312.18
2022-05-03 23:00:00,37725.38,37761.01,37625.99,37726.95,747.21,28165407.86,Bitcoin,BTC,1062550714373.4867,28164660.65
2022-05-04 22:00:00,39674.76,39762.67,39664.17,39735.45,944.16,37495541.69,Bitcoin,BTC,1487626617620.7444,37494597.53
2022-05-04 23:00:00,39680.21,39723.48,39600.99,39674.76,972.22,38537227.18,Bitcoin,BTC,1529165267320.1077,38536254.96
2022-05-05 22:00:00,36227.39,36481.1,36199.71,36444.61,1533.6,55780489.67,Bitcoin,BTC,2020781553666.0613,55778956.07
2022-05-05 23:00:00,36546.86,36589.99,36223.73,36227.39,1707.56,62241761.62,Bitcoin,BTC,2274740948079.513,62240054.059999995
2022-05-06 22:00:00,36003.09,36064.84,35888.13,35961.06,535.72,19271070.2,Bitcoin,BTC,693818074806.9178,19270534.48
2022-05-06 23:00:00,36009.89,36109.37,36000.22,36003.09,541.31,19515968.14,Bitcoin,BTC,702767865964.9047,19515426.830000002
2022-05-07 22:00:00,35045.59,35312.67,34837.06,35044.41,3179.29,111474447.96,Bitcoin,BTC,3906687798682.4956,111471268.66999999
2022-05-07 23:00:00,35469.21,35748.7,35021.89,35045.59,2606.3,92369376.98,Bitcoin,BTC,3276268829672.7856,92366770.68
2022-05-08 22:00:00,34278.15,34468.0,34045.86,34452.33,1604.9,54885259.24,Bitcoin,BTC,1881365149017.6062,54883654.34
2022-05-08 23:00:00,34033.77,34282.43,33926.59,34278.15,1870.6,63782904.13,Bitcoin,BTC,2170772689092.47,63781033.53
2022-05-09 22:00:00,31108.72,31338.13,30671.95,30835.35,4833.58,150310145.44,Bitcoin,BTC,4675956227652.237,150305311.85999998
2022-05-09 23:00:00,30076.9,31223.28,30068.1,31108.72,6894.58,210618232.88,Bitcoin,BTC,6334743528508.472,210611338.29999998
2022-05-10 22:00:00,30772.94,30968.92,30173.32,30252.31,4256.43,130187440.01,Bitcoin,BTC,4006250280181.3296,130183183.58
2022-05-10 23:00:00,31013.12,31249.09,30704.71,30772.94,3279.51,101746965.86,Bitcoin,BTC,3155490861852.083,101743686.35
2022-05-11 22:00:00,28792.95,29182.25,28474.63,29033.4,5513.78,158988026.06,Bitcoin,BTC,4577734284944.277,158982512.28
2022-05-11 23:00:00,29017.21,29019.79,28550.67,28792.95,3651.01,105070634.68,Bitcoin,BTC,3048856671342.843,105066983.67
2022-05-12 22:00:00,28746.42,28758.59,28269.78,28369.4,1480.37,42167586.33,Bitcoin,BTC,1212167147028.4385,42166105.96
2022-05-12 23:00:00,28915.72,29206.45,28742.25,28746.42,2577.51,74739939.03,Bitcoin,BTC,2161159149808.5518,74737361.52
2022-05-13 22:00:00,29765.79,30085.74,29756.4,30001.99,1156.1,34584030.15,Bitcoin,BTC,1029420978798.5685,34582874.05
2022-05-13 23:00:00,29244.83,29797.39,29163.97,29765.79,2774.29,81523795.3,Bitcoin,BTC,2384149534503.299,81521021.00999999
2022-05-14 22:00:00,30186.05,30274.18,29549.81,29671.86,2709.1,81126928.9,Bitcoin,BTC,2448901532121.845,81124219.80000001
2022-05-14 23:00:00,30050.31,30254.35,29870.7,30186.05,1712.05,51470901.06,Bitcoin,BTC,1546716532832.3289,51469189.010000005
2022-05-15 22:00:00,31052.26,31406.35,31042.01,31043.23,2027.81,63212185.61,Bitcoin,BTC,1962881222729.9785,63210157.8
2022-05-15 23:00:00,31296.11,31328.24,31011.68,31052.26,1355.04,42214064.65,Bitcoin,BTC,1321136010833.5115,42212709.61
2022-05-16 22:00:00,29980.79,30185.09,29951.35,30139.83,1294.03,38963089.55,Bitcoin,BTC,1168144205549.7444,38961795.519999996
2022-05-16 23:00:00,29838.5,30062.64,29801.41,29980.79,1069.3,31994265.99,Bitcoin,BTC,954660905742.615,31993196.689999998
2022-05-17 22:00:00,30321.71,30574.77,30219.6,30521.4,1202.21,36514568.29,Bitcoin,BTC,1107184150464.576,36513366.08
2022-05-17 23:00:00,30415.91,30534.74,30321.47,30321.71,1337.75,40727026.07,Bitcoin,BTC,1238749559512.7737,40725688.32
2022-05-18 22:00:00,28944.37,29369.97,28871.58,29165.66,2272.15,66049735.66,Bitcoin,BTC,1911767987345.2341,66047463.51
2022-05-18 23:00:00,28667.29,29059.2,28610.2,28944.37,1947.77,56098971.84,Bitcoin,BTC,1608205494439.1138,56097024.07
2022-05-19 22:00:00,30150.19,30242.51,30079.33,30241.89,1610.48,48532585.29,Bitcoin,BTC,1463266667684.705,48530974.81
2022-05-19 23:00:00,30282.48,30384.46,30118.67,30150.19,1729.35,52297181.9,Bitcoin,BTC,1583688364943.1118,52295452.55
2022-05-20 22:00:00,29113.85,29289.76,29101.88,29154.31,777.44,22697799.41,Bitcoin,BTC,660820327352.8285,22697021.97
2022-05-20 23:00:00,29166.15,29359.19,29110.28,29113.85,945.45,27655785.1,Bitcoin,BTC,806612776594.3651,27654839.650000002
2022-05-21 22:00:00,29375.32,29378.33,29270.46,29317.57,353.26,10358358.84,Bitcoin,BTC,304280105599.8288,10358005.58
2022-05-21 23:00:00,29410.72,29489.84,29369.61,29375.32,432.67,12731567.86,Bitcoin,BTC,374444577491.45917,12731135.19
2022-05-22 22:00:00,30249.95,30424.21,29984.17,29984.17,2356.91,71282183.4,Bitcoin,BTC,2156282483740.8303,71279826.49000001
2022-05-22 23:00:00,30264.29,30454.36,30249.54,30249.95,1194.01,36241531.16,Bitcoin,BTC,1096824209070.2764,36240337.15
2022-05-23 22:00:00,29183.54,29318.4,29006.43,29318.4,2167.55,63163092.02,Bitcoin,BTC,1843322622489.3508,63160924.470000006
2022-05-23 23:00:00,29075.68,29186.11,28861.27,29183.54,1608.63,46712912.02,Bitcoin,BTC,1358209681761.6738,46711303.39
2022-05-24 22:00:00,29580.93,29607.33,29502.74,29559.38,674.89,19944866.18,Bitcoin,BTC,589987690329.9474,19944191.29
2022-05-24 23:00:00,29630.05,29800.48,29559.29,29580.93,1218.33,36167321.07,Bitcoin,BTC,1071639531670.1534,36166102.74
2022-05-25 22:00:00,29755.62,29851.48,29715.34,29797.46,622.19,18521680.52,Bitcoin,BTC,551124087314.5223,18521058.33
2022-05-25 23:00:00,29508.27,29755.7,29505.16,29755.62,1283.95,38013688.55,Bitcoin,BTC,1121718185429.3083,38012404.599999994
2022-05-26 22:00:00,29477.98,29635.7,29458.89,29551.28,686.72,20286301.63,Bitcoin,BTC,597999193723.1073,20285614.91
2022-05-26 23:00:00,29188.71,29530.13,29146.04,29477.98,1199.1,35203467.32,Bitcoin,BTC,1027543798597.9572,35202268.22
2022-05-27 22:00:00,28796.59,28877.59,28617.18,28686.82,718.6,20693640.56,Bitcoin,BTC,595906282813.6903,20692921.959999997
2022-05-27 23:00:00,28597.33,28826.19,28504.72,28796.59,1111.16,31821812.56,Bitcoin,BTC,910018874976.4648,31820701.4
2022-05-28 22:00:00,28971.47,29017.98,28941.14,28996.14,317.83,9209027.54,Bitcoin,BTC,266799065104.28378,9208709.709999999
2022-05-28 23:00:00,29013.53,29120.53,28970.75,28971.47,598.85,17402258.53,Bitcoin,BTC,504900949927.9109,17401659.68
2022-05-29 22:00:00,29408.32,29548.72,29154.92,29212.75,1473.89,43313876.54,Bitcoin,BTC,1273788341728.8127,43312402.65
2022-05-29 23:00:00,29452.23,29477.94,29385.14,29408.32,592.43,17437386.14,Bitcoin,BTC,513569907194.0922,17436793.71
2022-05-30 22:00:00,31748.62,31884.85,31506.06,31788.32,2239.52,70885724.84,Bitcoin,BTC,2250523941369.7207,70883485.32000001
2022-05-30 23:00:00,31716.41,31874.77,31616.51,31748.62,1598.37,50767504.2,Bitcoin,BTC,1610162977883.922,50765905.830000006
2022-05-31 22:00:00,31850.99,31872.17,31661.16,31686.03,805.19,25589200.21,Bitcoin,BTC,815041359996.708,25588395.02
2022-05-31 23:00:00,31782.16,31914.61,31756.64,31850.99,660.3,21025026.6,Bitcoin,BTC,668220759405.456,21024366.3
2022-06-01 22:00:00,29733.8,29755.16,29499.2,29573.71,1267.89,37557565.92,Bitcoin,BTC,1116729153552.096,37556298.03
2022-06-01 23:00:00,29789.58,30039.98,29718.16,29733.8,1719.51,51376954.7,Bitcoin,BTC,1530497902192.0261,51375235.190000005
2022-06-02 22:00:00,30471.21,30647.18,30319.63,30355.07,1640.21,50063588.86,Bitcoin,BTC,1525498129506.7205,50061948.65
2022-06-02 23:00:00,30439.63,30626.06,30419.96,30471.21,759.75,23190287.26,Bitcoin,BTC,705903763788.1139,23189527.51
2022-06-03 22:00:00,29707.24,29870.69,29681.91,29783.97,665.81,19832775.93,Bitcoin,BTC,589177034418.7333,19832110.12
2022-06-03 23:00:00,29680.3,29720.81,29626.46,29707.24,532.44,15789881.27,Bitcoin,BTC,468648413057.98096,15789348.83
2022-06-04 22:00:00,29780.56,29946.05,29772.64,29827.79,914.52,27292056.45,Bitcoin,BTC,812772724632.612,27291141.93
2022-06-04 23:00:00,29845.48,29853.2,29750.52,29780.56,516.55,15385797.51,Bitcoin,BTC,459196511868.75476,15385280.959999999
2022-06-05 22:00:00,30002.82,30055.7,29864.43,29947.05,687.48,20603761.93,Bitcoin,BTC,618170960508.6426,20603074.45
2022-06-05 23:00:00,29897.9,30030.54,29876.55,30002.82,530.0,15869110.69,Bitcoin,BTC,474453084498.551,15868580.69
2022-06-06 22:00:00,31379.34,31517.24,31367.13,31474.86,1103.31,34706114.57,Bitcoin,BTC,1089054969170.9838,34705011.26
2022-06-06 23:00:00,31353.78,31402.69,31297.39,31379.34,585.61,18354473.65,Bitcoin,BTC,575482128837.897,18353888.04
2022-06-07 22:00:00,31236.88,31462.52,30300.3,31378.5,3952.39,122537204.85,Bitcoin,BTC,3827679963434.868,122533252.46
2022-06-07 23:00:00,31111.75,31361.19,30915.54,31236.88,2290.91,71298841.15,Bitcoin,BTC,2218231721148.5127,71296550.24000001
2022-06-08 22:00:00,30291.19,30433.33,30266.62,30396.37,442.68,13423501.07,Bitcoin,BTC,406613821376.5733,13423058.39
2022-06-08 23:00:00,30189.27,30347.42,30171.56,30291.19,460.24,13923209.18,Bitcoin,BTC,420331521201.4986,13922748.94
2022-06-09 22:00:00,30037.85,30136.61,29991.16,30119.52,700.77,21060182.95,Bitcoin,BTC,632602616424.6575,21059482.18
2022-06-09 23:00:00,30082.94,30103.19,29963.44,30037.85,794.75,23865647.75,Bitcoin,BTC,717948849324.385,23864853.0
2022-06-10 22:00:00,29155.54,29273.31,29082.96,29177.76,733.49,21398745.9,Bitcoin,BTC,623891992037.286,21398012.41
2022-06-10 23:00:00,29067.38,29187.96,29016.14,29155.54,600.26,17464340.28,Bitcoin,BTC,507642615368.06647,17463740.02
2022-06-11 22:00:00,28615.69,28655.98,28518.25,28539.72,440.79,12603134.38,Bitcoin,BTC,360647386446.4222,12602693.590000002
2022-06-11 23:00:00,28389.49,28621.46,28220.46,28615.69,1165.69,33086255.89,Bitcoin,BTC,939301930726.5962,33085090.2
2022-06-12 22:00:00,26984.69,27427.63,26921.94,27353.73,2329.67,63213853.56,Bitcoin,BTC,1705806242021.9963,63211523.89
2022-06-12 23:00:00,26587.35,27156.11,26570.67,26984.69,3568.72,95708549.05,Bitcoin,BTC,2544636691584.517,95704980.33
2022-06-13 22:00:00,22573.52,23106.63,22553.88,23042.89,3318.63,75765185.2,Bitcoin,BTC,1710286923415.904,75761866.57000001
2022-06-13 23:00:00,22471.59,22623.31,21976.15,22573.52,8562.19,190584346.54,Bitcoin,BTC,4282733295864.7983,190575784.35
2022-06-14 22:00:00,21577.44,21629.22,21457.72,21462.72,1663.21,35848462.13,Bitcoin,BTC,773518040702.3472,35846798.92
2022-06-14 23:00:00,22118.37,22269.69,21563.31,21577.44,3281.91,72215521.5,Bitcoin,BTC,1597289624279.9548,72212239.59
2022-06-15 22:00:00,22476.03,22743.84,22184.23,22184.44,4095.96,92189451.42,Bitcoin,BTC,2072052875799.4626,92185355.46000001
2022-06-15 23:00:00,22566.73,22661.06,22409.78,22476.03,1819.58,40981913.6,Bitcoin,BTC,924827779094.5281,40980094.02
2022-06-16 22:00:00,20354.05,20665.79,20318.34,20641.77,3442.59,70667308.17,Bitcoin,BTC,1438365923857.5884,70663865.58
2022-06-16 23:00:00,20372.85,20450.11,20209.17,20354.05,2849.99,57855749.81,Bitcoin,BTC,1178686512516.6584,57852899.82
2022-06-17 22:00:00,20416.59,20561.99,20340.74,20522.51,2340.97,47872320.74,Bitcoin,BTC,977389544897.0767,47869979.77
2022-06-17 23:00:00,20432.26,20505.84,20392.7,20416.59,1323.74,27077444.07,Bitcoin,BTC,553253377373.6981,27076120.330000002
2022-06-18 22:00:00,19151.13,19471.86,18411.91,18497.41,7584.23,143710903.44,Bitcoin,BTC,2752226194196.887,143703319.21
2022-06-18 23:00:00,18954.25,19226.91,18890.26,19151.13,2850.54,54309093.95,Bitcoin,BTC,1029388144001.7876,54306243.410000004
2022-06-19 22:00:00,20670.91,20776.87,20289.83,20371.14,3829.18,78960128.42,Bitcoin,BTC,1632177708158.2622,78956299.24
2022-06-19 23:00:00,20553.48,20685.29,20388.71,20670.91,1452.55,29789244.51,Bitcoin,BTC,612272641251.3948,29787791.96
2022-06-20 22:00:00,20469.97,20549.93,20241.3,20390.25,1105.25,22505659.34,Bitcoin,BTC,460690171520.01984,22504554.09
2022-06-20 23:00:00,20550.91,20750.81,20359.2,20469.97,1258.88,25905786.67,Bitcoin,BTC,532387490334.36975,25904527.790000003
2022-06-21 22:00:00,20886.78,20980.66,20716.19,20963.98,1875.63,38979380.53,Bitcoin,BTC,814153745666.3934,38977504.9
2022-06-21 23:00:00,20699.21,20915.08,20531.83,20886.78,1341.84,27750955.0,Bitcoin,BTC,574422845245.5499,27749613.16
2022-06-22 22:00:00,20080.31,20141.17,19898.18,19976.14,1294.37,25888714.1,Bitcoin,BTC,519853404629.3711,25887419.73
2022-06-22 23:00:00,19956.16,20113.96,19948.95,20080.31,893.29,17897351.13,Bitcoin,BTC,357162402726.46075,17896457.84
2022-06-23 22:00:00,20973.57,21195.95,20664.71,20669.27,3539.68,74217759.64,Bitcoin,BTC,1556611377052.7148,74214219.96
2022-06-23 23:00:00,21098.41,21183.65,20961.92,20973.57,1695.7,35759091.46,Bitcoin,BTC,754459972850.5786,35757395.76
2022-06-24 22:00:00,21301.56,21528.86,21291.97,21305.69,2103.99,45008150.32,Bitcoin,BTC,958743814530.4993,45006046.33
2022-06-24 23:00:00,21219.46,21375.5,21187.43,21301.56,1162.19,24747028.39,Bitcoin,BTC,525118579040.4694,24745866.2
2022-06-25 22:00:00,21420.93,21510.84,21384.99,21501.73,934.81,20044307.89,Bitcoin,BTC,429367716210.1377,20043373.080000002
2022-06-25 23:00:00,21474.19,21567.26,21419.07,21420.93,910.71,19555909.23,Bitcoin,BTC,419947310427.7737,19554998.52
